1.567357	2.582687	F#min7
2.582687	3.519915	Emin7
3.519915	4.857417	Dmaj7
4.857417	6.868551	A#dim
6.868551	8.264630	Bmin7
8.264630	9.631420	Amin7
9.631420	10.636987	D7
10.636987	12.231323	Gmaj7
12.231323	14.176973	F#7
14.176973	17.042087	F#7
18.778476	19.793806	Fmin7
19.827783	20.628570	D#min7
20.699437	22.103673	C#maj7
22.103673	24.114808	Adim
24.119447	25.431080	A#min7
25.431080	26.797871	G#min7
26.850116	27.709254	C#7
27.802134	29.396470	F#maj7
29.396470	31.085432	F7
31.085432	33.950546	F7
36.557348	37.572678	Gmin7
37.587323	38.388109	Fmin7
38.397634	39.804527	D#maj7
39.804527	41.831978	Bdim
41.831978	42.453278	Bdim
42.549924	44.205480	Dmin7
44.205480	45.303017	A#min7
45.303017	46.082919	D#7
46.158813	47.753149	G#maj7
47.857033	49.545995	G7
49.575963	52.109486	G7
