0.000000	0.226146	NC
0.226146	1.731950	D#
1.731950	2.396599	C#
2.396599	3.113648	G#
3.113648	4.420462	D#
4.420462	5.075701	C#
5.075701	5.793344	G#
5.793344	7.100158	D#
7.100158	7.755397	C#
7.755397	8.473040	G#
8.473040	9.836553	D#
9.836553	10.487413	C#
10.487413	11.195639	G#
11.195639	12.502452	D#
12.502452	13.259511	C#
13.259511	13.914750	G#
13.914750	15.221564	D#
15.221564	15.978623	C#
15.978623	16.633862	G#
16.633862	17.940676	D#
17.940676	18.697735	C#
18.697735	19.352974	G#
19.352974	20.659788	D#
20.659788	21.416847	C#
21.416847	22.039619	G#
22.039619	23.395424	D#
23.395424	24.786855	C#
24.786855	26.142660	D#
26.142660	27.534091	C#
27.534091	28.864987	D#
28.864987	30.216349	C#
30.216349	31.572154	D#
31.572154	32.917228	C#
32.917228	34.273033	D#
34.273033	35.638437	C#
35.638437	36.994242	D#
36.994242	38.334573	C#
38.334573	39.690378	D#
39.690378	41.051559	C#
41.051559	42.407364	D#
42.407364	43.698053	C#
43.698053	45.114484	D#
45.114484	46.445288	C#
46.445288	47.819646	D#
47.819646	49.192524	C#
49.192524	50.550317	D#
50.550317	51.899604	C#
51.899604	53.276503	D#
53.276503	54.608458	C#
54.608458	55.931466	D#
55.931466	57.318934	C#
57.318934	58.685143	D#
58.685143	60.035642	C#
60.035642	61.369603	D#
61.369603	62.733955	C#
62.733955	64.095027	D#
64.095027	65.423302	C#
65.423302	66.779107	D#
66.779107	68.133990	C#
68.133990	69.507038	D#
69.507038	70.865299	C#
70.865299	72.248671	D#
72.248671	73.600033	C#
73.600033	74.955838	D#
74.955838	76.259406	C#
76.259406	80.343518	D#
80.343518	81.035259	C#
81.035259	81.754177	G#
81.754177	85.776260	D#
85.776260	86.467349	C#
86.467349	87.135248	G#
87.135248	91.127887	D#
91.127887	91.844936	C#
91.844936	92.534406	G#
92.534406	96.578801	D#
96.578801	97.284819	C#
97.284819	97.952226	G#
97.952226	99.313299	D#
99.313299	100.684477	C#
100.684477	102.053508	D#
102.053508	103.399089	C#
103.399089	104.752470	D#
104.752470	106.113651	C#
106.113651	107.466942	D#
107.466942	108.828214	C#
108.828214	110.189286	D#
110.189286	111.560464	C#
111.560464	112.865782	D#
112.865782	114.275076	C#
114.275076	115.628457	D#
115.628457	116.989639	C#
116.989639	118.342930	D#
118.342930	119.651362	C#
119.651362	121.012434	D#
121.012434	122.362024	C#
122.362024	123.738806	D#
123.738806	125.098224	C#
125.098224	126.451605	D#
126.451605	127.812787	C#
127.812787	129.166078	D#
129.166078	130.501811	C#
130.501811	131.118048	D#
131.118048	133.228546	NC
133.228546	134.603093	NC
134.603093	135.909671	NC
135.909671	137.260905	D#
137.260905	138.626035	C#
138.626035	140.016527	D#
140.016527	141.377799	C#
141.377799	145.438510	D#
145.438510	146.117150	C#
146.117150	146.789186	G#
146.789186	150.833728	D#
150.833728	151.512369	C#
151.512369	152.187109	G#
152.187109	156.246280	D#
156.246280	156.928093	C#
156.928093	157.626140	G#
157.626140	161.697194	D#
161.697194	162.345453	C#
162.345453	163.034924	G#
163.034924	164.378290	D#
164.378290	165.747496	C#
165.747496	167.136206	D#
167.136206	168.481786	C#
168.481786	169.835167	D#
169.835167	171.196349	C#
171.196349	172.549640	D#
172.549640	173.886007	C#
173.886007	175.247080	D#
175.247080	176.618258	C#
176.618258	177.962665	D#
177.962665	179.313898	C#
179.313898	180.648733	D#
180.648733	182.029483	C#
182.029483	183.344640	D#
183.344640	184.712272	C#
184.712272	188.804185	D#
188.804185	189.494526	C#
189.494526	190.157566	G#
190.157566	191.489495	D#
191.489495	192.881491	C#
192.881491	194.235526	D#
194.235526	195.579474	C#
195.579474	196.942288	D#
196.942288	198.315170	C#
198.315170	199.688052	D#
199.688052	201.033633	C#
201.033633	202.365562	D#
202.365562	203.713093	C#
203.713093	205.058674	D#
205.058674	206.431556	C#
206.431556	207.722533	D#
207.722533	209.122717	C#
209.122717	210.503400	D#
210.503400	211.848980	C#
211.848980	213.214062	D#
213.214062	214.583044	C#
214.583044	215.948125	D#
215.948125	217.293706	C#
217.293706	218.658788	D#
218.658788	219.988767	C#
219.988767	221.338248	D#
221.338248	222.707230	C#
222.707230	224.039160	D#
224.039160	225.386690	C#
225.386690	226.775174	D#
226.775174	228.105153	C#
228.105153	232.195657	D#
232.195657	232.884393	C#
232.884393	233.560603	G#
233.560603	237.605282	D#
237.605282	238.286479	C#
238.286479	238.956644	G#
238.956644	242.973634	D#
242.973634	243.680895	C#
243.680895	244.353494	G#
244.353494	248.424549	D#
248.424549	249.072808	C#
249.072808	249.794111	G#
249.794111	251.159193	D#
251.159193	252.489172	C#
252.489172	253.898375	D#
253.898375	255.242977	C#
255.242977	256.596358	D#
256.596358	257.953640	C#
257.953640	259.303120	D#
259.303120	260.652601	C#
260.652601	262.017683	D#
262.017683	263.382765	C#
263.382765	264.728345	D#
264.728345	266.066125	C#
266.066125	267.435107	D#
267.435107	268.800189	C#
268.800189	270.157470	D#
270.157470	271.491350	C#
271.491350	272.856432	D#
272.856432	274.241015	C#
274.241015	275.602196	D#
275.602196	276.959477	C#
276.959477	278.308958	D#
278.308958	279.666239	C#
279.666239	281.027421	D#
281.027421	282.353500	C#
282.353500	283.738083	D#
283.738083	285.079763	C#
285.079763	286.437045	D#
286.437045	287.774825	C#
287.774825	289.132106	D#
289.132106	290.493287	C#
290.493287	291.842768	D#
291.842768	293.164947	C#
293.164947	298.160573	D#
