0.000000	4.042314	NC
4.042314	5.823673	NC
5.823673	6.549491	C#m
6.549491	6.971279	F#min7
6.971279	7.425183	E
7.425183	9.440781	A
9.440781	10.112059	A
10.112059	10.555267	E
10.555267	11.005937	F#min7
11.005937	12.967814	C#m
12.967814	13.711937	C#m
13.711937	14.133725	F#min7
14.133725	14.587629	E
14.587629	16.603227	A
16.603227	17.274505	A
17.274505	17.717712	E
17.717712	18.168383	F#min7
18.168383	20.148564	C#m
20.148564	20.874382	C#m
20.874382	21.296170	F#min7
21.296170	21.750074	E
21.750074	23.765673	A
23.765673	24.436950	A
24.436950	24.880158	E
24.880158	25.330828	F#min7
25.330828	27.340985	C#m
27.340985	28.066803	C#m
28.066803	28.458616	F#min7
28.458616	28.942495	E
28.942495	30.958093	A
30.958093	31.629371	A
31.629371	32.072578	E
32.072578	32.523249	F#min7
32.523249	34.503430	C#m
34.503430	35.229248	C#m
35.229248	35.651037	F#min7
35.651037	36.076957	E
36.076957	38.064871	A
38.064871	38.791817	A
38.791817	39.235024	E
39.235024	39.644971	F#min7
39.644971	41.665876	C#m
41.665876	45.242840	A
45.242840	48.829365	C#m
48.829365	52.406328	A
52.406328	55.992853	F#min7
55.992853	56.592098	C#m
56.592098	57.042199	F#min7
57.042199	57.531910	E
57.531910	59.609962	A
59.609962	60.281240	A
60.281240	60.624312	E
60.624312	61.142085	F#min7
61.142085	63.136994	C#m
63.136994	63.862812	C#5
63.862812	64.284600	F#5
64.284600	64.717128	E5
64.717128	66.754103	A5
66.754103	67.425380	A5
67.425380	67.831025	B5
67.831025	68.068460	E5
68.068460	68.306339	F#5
68.306339	70.281135	C#5
70.281135	71.006953	C#5
71.006953	71.428741	F#5
71.428741	71.861269	E5
71.861269	73.898244	A5
73.898244	74.569521	A5
74.569521	74.975166	E5
74.975166	75.450480	F#5
75.450480	77.449499	C#5
77.449499	78.048744	C#m
78.048744	78.498845	F#min7
78.498845	78.988556	E
78.988556	81.066608	A
81.066608	81.737886	A
81.737886	82.080958	E
82.080958	82.629950	F#min7
82.629950	84.615245	C#m
84.615245	85.214489	C#m
85.214489	85.664591	F#min7
85.664591	86.210405	E
86.210405	88.232354	A
88.232354	88.903631	A
88.903631	89.246704	E
89.246704	89.764476	F#min7
89.764476	91.759386	C#m
91.759386	95.336350	A
95.336350	96.972727	C#m
96.972727	98.922875	E
98.922875	102.439889	A
102.439889	106.086363	F#min7
106.086363	106.798409	C#m
106.798409	107.230507	F#min7
107.230507	107.695011	E
107.695011	109.703472	A
109.703472	110.374749	A
110.374749	110.816821	E
110.816821	111.339239	F#min7
111.339239	113.312059	C#m
113.312059	114.024104	C#m
114.024104	114.456202	F#min7
114.456202	114.868420	E
114.868420	116.929167	A
116.929167	117.600445	A
117.600445	118.042516	E
118.042516	118.564934	F#min7
118.564934	120.537754	C#m
120.537754	124.114718	A
124.114718	125.617867	C#m
125.617867	127.701243	E
127.701243	131.113096	A
131.113096	134.864731	F#min7
134.864731	138.441695	A
138.441695	139.944844	C#m
139.944844	142.028220	E
142.028220	145.440073	A
145.440073	149.191708	F#min7
149.191708	149.903754	C#m
149.903754	150.335852	F#min7
150.335852	150.748070	E
150.748070	152.808817	A
152.808817	153.480095	A
153.480095	153.849370	E
153.849370	154.363224	F#min7
154.363224	156.417404	C#m
156.417404	160.507876	NC
160.507876	164.815238	NC
