0.000000	2.166246	NC
2.166246	3.701941	D#
3.701941	5.819698	D#
5.819698	7.912391	D#
7.912391	9.976212	D#
9.976212	12.005018	D#
12.005018	14.027579	D#
14.027579	16.046358	D#
16.046358	18.044163	D#
18.044163	19.973898	D#
19.973898	22.001871	D#
22.001871	23.997732	D#maj7
23.997732	26.004091	Fmin7
26.004091	27.992512	Fmin7
27.992512	30.044222	G#maj7
30.044222	31.973284	G#maj7
31.973284	33.930522	D#
33.930522	35.878109	D#
35.878109	37.861597	D#
37.861597	39.851131	D#maj7
39.851131	41.882997	Fmin7
41.882997	43.835669	Fmin7
43.835669	45.819746	G#maj7
45.819746	47.760903	G#maj7
47.760903	49.733557	D#
49.733557	51.674874	D#
51.674874	53.614531	Gmin7
53.614531	55.525660	F#7
55.525660	57.492633	Fmin7
57.492633	59.476121	Fmin7
59.476121	61.723193	G#
61.723193	63.693635	A#7
63.693635	65.513896	D#
65.513896	67.509478	D#
67.509478	69.505513	D#
69.505513	71.461572	D#
71.461572	73.491153	D#
73.491153	75.488047	D#maj7
75.488047	77.478554	Fmin7
77.478554	79.449947	Fmin7
79.449947	81.453470	G#maj7
81.453470	83.385802	G#maj7
83.385802	85.358815	D#
85.358815	87.280976	D#
87.280976	89.248239	Gmin7
89.248239	91.155743	F#7
91.155743	93.132229	Fmin7
93.132229	95.082223	Fmin7
95.082223	97.322104	G#
97.322104	99.263781	A#7
99.263781	101.086946	D#
101.086946	103.115581	D#
103.115581	105.084157	D#
105.084157	106.964842	D#
106.964842	108.879483	A#min7
108.879483	110.853900	G#maj7
110.853900	112.776915	G#min7
112.776915	114.699930	F#maj7
114.699930	116.582429	F#min7
116.582429	118.517539	B7
118.517539	119.712680	Fmin7
119.712680	120.716518	G#
120.716518	124.501273	A#7
124.501273	126.609460	D#
126.609460	128.641325	D#
128.641325	130.611767	G#min7
130.611767	132.554676	D#
132.554676	134.507927	D#maj7
134.507927	136.443037	Fmin7
136.443037	138.341864	Fmin7
138.341864	140.261966	G#maj7
140.261966	142.153303	G#min7
142.153303	143.814515	D#
143.814515	145.918947	D#maj7
145.918947	147.808952	D#
147.808952	149.686827	D#maj7
149.686827	151.579176	Fmin7
151.579176	153.529045	Fmin7
153.529045	155.405871	G#maj7
155.405871	157.304698	G#min7
157.304698	159.359011	D#
159.359011	161.034606	D#maj7
161.034606	162.854181	Gmin7
162.854181	164.735731	F#7
164.735731	166.694728	Fmin7
166.694728	168.611805	Fmin7
168.611805	170.853131	G#
170.853131	172.842666	A#7
172.842666	174.611749	D#
174.611749	176.613378	D#
176.613378	178.583820	D#
178.583820	180.518305	G#min7
180.518305	182.466982	D#
182.466982	184.432328	D#
184.432328	186.370637	D#
186.370637	188.320506	G#min7
188.320506	190.236167	G#min7
190.236167	195.090358	G#min7
