0.000000	1.260592	NC
1.260592	1.993141	Aadd6
1.993141	5.142889	Fsus4
5.142889	5.895831	Aadd6
5.895831	9.003905	Fsus4
9.003905	9.739372	Dm
9.739372	10.716842	A#
10.716842	11.675789	F
11.675789	12.862804	C
12.862804	13.618596	Dm
13.618596	14.575741	A#
14.575741	15.545700	F
15.545700	16.752446	C
16.752446	17.501056	Dm
17.501056	18.464565	A#
18.464565	19.404599	F
19.404599	20.614839	C
20.614839	21.380437	G#
21.380437	22.329421	D#
22.329421	24.473617	F
24.473617	26.423740	A#
26.423740	28.375941	F
28.375941	30.302965	C
30.302965	32.261785	Gm
32.261785	34.177472	A#
34.177472	36.118221	F
36.118221	38.055763	C
38.055763	39.983875	C
39.983875	41.923073	A#
41.923073	43.860852	F
43.860852	45.793599	C
45.793599	47.726001	Gm
47.726001	49.662384	A#
49.662384	51.600163	F
51.600163	53.516422	C
53.516422	55.443441	C
55.443441	57.421946	Gm
57.421946	59.323918	C
59.323918	61.261806	Gm
61.261806	63.208268	C
63.208268	63.978592	A#
63.978592	64.680438	F
64.680438	66.096285	C
66.096285	66.574113	C
66.574113	67.046575	C#dim
67.046575	67.847706	Dm
67.847706	68.792631	A#
68.792631	69.757287	F
69.757287	70.979185	C
70.979185	71.780317	Dm
71.780317	72.920695	A#
72.920695	73.628109	F
73.628109	74.820463	C
74.820463	75.579726	Dm
75.579726	76.761972	A#
76.761972	77.469387	F
77.469387	78.661741	C
78.661741	79.427338	G#
79.427338	80.377434	D#
80.377434	82.535236	F
82.535236	83.336368	Dm
83.336368	84.281292	A#
84.281292	85.245949	F
85.245949	86.467847	C
86.467847	87.268978	Dm
87.268978	88.184706	A#
88.184706	89.116771	F
89.116771	90.309125	C
90.309125	91.068388	Dm
91.068388	92.011002	A#
92.011002	92.958049	F
92.958049	94.168247	C
94.168247	94.916000	G#
94.916000	95.866096	D#
95.866096	98.023898	F
98.023898	99.998281	A#
99.998281	101.900876	F
101.900876	103.833622	C
103.833622	105.805809	Gm
105.805809	107.744850	A#
107.744850	109.685088	F
109.685088	111.617628	C7
111.617628	113.555081	C7
113.555081	115.529464	A#
115.529464	117.432058	F
117.432058	119.364805	C
119.364805	121.336992	Gm
121.336992	123.276032	A#
123.276032	125.216271	F
125.216271	127.148810	C
127.148810	129.028417	C
129.028417	131.006922	Gm
131.006922	132.908894	C
132.908894	134.846781	Gm
134.846781	136.793244	C
136.793244	137.513521	A#
137.513521	138.225223	F
138.225223	139.681261	C
139.681261	140.159088	C
140.159088	140.631550	C#dim
140.631550	141.432682	Dm
141.432682	142.377606	A#
142.377606	143.342263	F
143.342263	144.528797	C
144.528797	145.275079	Dm
145.275079	146.432357	A#
146.432357	147.213085	F
147.213085	148.405439	C
148.405439	149.164702	Dm
149.164702	150.346948	A#
150.346948	151.054363	F
151.054363	152.246716	C
152.246716	153.012314	G#
153.012314	153.962409	D#
153.962409	156.120212	F
156.120212	158.070335	A#
158.070335	160.022535	F
160.022535	161.949560	C
161.949560	163.908380	Gm
163.908380	165.824067	A#
165.824067	167.764816	F
167.764816	169.702358	C
169.702358	171.630470	C
171.630470	173.580593	A#
173.580593	175.532793	F
175.532793	177.459817	C
177.459817	179.367189	Gm
179.367189	181.322227	A#
181.322227	183.211366	F
183.211366	185.212616	C
185.212616	187.105011	C
187.105011	189.083517	Gm
189.083517	190.985488	C
190.985488	192.923376	Gm
192.923376	194.869838	C
194.869838	195.590115	A#
195.590115	196.301817	F
196.301817	197.757855	C
197.757855	198.235683	C
198.235683	198.708145	C#dim
198.708145	199.509277	Dm
199.509277	200.454201	A#
200.454201	201.418857	F
201.418857	202.605391	C
202.605391	203.351674	Dm
203.351674	204.508952	A#
204.508952	205.267156	F
205.267156	206.482033	C
206.482033	207.241296	Dm
207.241296	208.411503	A#
208.411503	209.130957	F
209.130957	210.227252	C
210.227252	211.048120	G#
211.048120	212.039004	D#
212.039004	214.196807	F
214.196807	214.997938	Dm
214.997938	215.915549	A#
215.915549	216.907519	F
216.907519	218.094053	C
218.094053	218.840335	Dm
218.840335	220.030060	A#
220.030060	220.755818	F
220.755818	221.970695	C
221.970695	222.729958	Dm
222.729958	223.827123	A#
223.827123	224.619619	F
224.619619	225.715913	C
225.715913	226.536782	G#
226.536782	227.527666	D#
227.527666	229.685469	F
229.685469	230.486600	Dm
230.486600	231.404211	A#
231.404211	232.396181	F
232.396181	233.582715	C
233.582715	234.328997	Dm
234.328997	235.317216	A#
235.317216	236.244480	F
236.244480	237.459357	C
237.459357	238.162693	Dm
238.162693	239.169192	A#
239.169192	240.108281	F
240.108281	241.204575	C
241.204575	242.025444	G#
242.025444	243.016328	D#
243.016328	245.174130	F
245.174130	245.938438	G#
245.938438	246.890219	D#
246.890219	249.082197	F
249.082197	249.803242	G#
249.803242	250.740601	D#
250.740601	251.923116	F
251.923116	252.595541	F
252.595541	255.169480	NC
255.169480	258.059162	NC
