0.000000	1.165470	NC
1.165470	2.991374	G
2.991374	4.817277	D7
4.817277	5.726344	C
5.726344	6.666490	D7
6.666490	8.386461	G
8.386461	11.953063	G
11.953063	15.480553	Em
15.480553	18.958005	D7
18.958005	22.499991	G
22.499991	26.066594	G
26.066594	29.561744	Em
29.561744	33.053056	D7
33.053056	34.800595	G
34.800595	35.244110	G
35.244110	36.583896	NC
36.583896	38.372139	G
38.372139	40.136961	D7
40.136961	41.938742	C
41.938742	43.741336	G
43.741336	45.506479	G
45.506479	47.294401	D7
47.294401	48.242316	C
48.242316	49.096182	D7
49.096182	50.868583	G
50.868583	51.769473	C
51.769473	52.700557	D7
52.700557	54.490625	G
54.490625	57.995069	G
57.995069	61.584717	Em
61.584717	65.062169	D7
65.062169	68.619695	G
68.619695	72.151157	G
72.151157	75.665908	Em
75.665908	79.174451	D7
79.174451	80.904759	G
80.904759	81.348274	G
81.348274	82.688060	NC
82.688060	84.476303	G
84.476303	86.241125	D7
86.241125	88.042906	C
88.042906	89.845500	G
89.845500	91.610643	G
91.610643	93.398565	D7
93.398565	94.346480	C
94.346480	95.200346	D
95.200346	97.027687	G
97.027687	98.843650	G
98.843650	100.665689	D7
100.665689	101.547725	C
101.547725	102.468962	D7
102.468962	104.248334	G
104.248334	107.828803	G
107.828803	111.342426	Em
111.342426	114.874142	D7
114.874142	118.423317	G
118.423317	121.908866	G
121.908866	125.423617	Em
125.423617	128.932159	D7
128.932159	130.709086	G
130.709086	131.159735	G
131.159735	132.519450	NC
132.519450	134.331031	G
134.331031	136.108715	D7
136.108715	137.903539	C
137.903539	139.675054	G
139.675054	141.477130	G
141.477130	143.249673	D7
143.249673	144.167184	C
144.167184	145.023984	D
145.023984	146.804065	G
146.804065	148.601359	G
148.601359	150.365104	D7
150.365104	152.144389	C
152.144389	153.927690	G
153.927690	155.700364	G
155.700364	157.502309	D7
157.502309	158.351677	C
158.351677	159.236979	D7
159.236979	161.008544	G
161.008544	161.894301	C
161.894301	162.795598	D7
162.795598	164.567113	G
164.567113	166.383740	G
166.383740	168.180304	D7
168.180304	169.064850	C
169.064850	169.971374	D7
169.971374	175.017672	G7
