0.000000	0.410740	NC
0.410740	2.750173	Am
2.750173	4.800382	F
4.800382	6.924208	C
6.924208	8.964221	G
8.964221	10.995829	C
10.995829	13.073989	C
13.073989	15.197158	C
15.197158	17.256626	C
17.256626	19.319728	C
19.319728	21.404939	C
21.404939	23.473498	G
23.473498	25.542058	G
25.542058	27.610617	C
27.610617	29.679177	C
29.679177	31.747736	C
31.747736	33.816296	C
33.816296	35.884855	C
35.884855	37.953414	C
37.953414	40.021974	G
40.021974	42.090533	G
42.090533	44.159093	C
44.159093	46.177141	C
46.177141	48.263754	F
48.263754	50.391440	G
50.391440	52.438960	C
52.438960	54.480665	Am
54.480665	56.618913	F
56.618913	58.694963	G
58.694963	60.742484	C
60.742484	62.784189	Am
62.784189	64.870802	F
64.870802	66.965962	G
66.965962	69.046008	C
69.046008	71.087713	C
71.087713	73.167758	C
73.167758	75.209463	C
75.209463	77.289509	C
77.289509	79.331213	C
79.331213	81.426374	G
81.426374	83.473757	G
83.473757	85.551917	C
85.551917	87.608428	C
87.608428	89.693803	C
89.693803	91.750055	C
91.750055	93.714465	C
93.714465	95.837048	C
95.837048	97.932208	G
97.932208	99.979592	G
99.979592	102.033480	C
102.033480	104.070832	C
104.070832	106.157445	F
106.157445	108.266998	G
108.266998	110.309304	C
110.309304	112.350085	Am
112.350085	114.467735	F
114.467735	116.558040	G
116.558040	118.605836	C
118.605836	120.677879	Am
120.677879	122.764492	F
122.764492	124.829603	G
124.829603	126.826337	C
126.826337	128.911549	C
128.911549	130.998162	F
130.998162	133.107715	G
133.107715	135.150021	C
135.150021	137.190801	Am
137.190801	139.308452	F
139.308452	141.398757	G
141.398757	143.446553	C
143.446553	145.518596	Am
145.518596	147.605209	F
147.605209	149.670320	G
149.670320	151.727732	C
151.727732	153.802908	G
153.802908	157.989666	C
