1.567357	2.582687	Gmin7
2.582687	3.519915	Fmin7
3.519915	4.857417	D#maj7
4.857417	6.868551	Bdim
6.868551	8.264630	Cmin7
8.264630	9.631420	A#min7
9.631420	10.636987	D#7
10.636987	12.231323	G#maj7
12.231323	14.176973	G7
14.176973	17.042087	G7
18.778476	19.793806	F#min7
19.827783	20.628570	Emin7
20.699437	22.103673	Dmaj7
22.103673	24.114808	A#dim
24.119447	25.431080	Bmin7
25.431080	26.797871	Amin7
26.850116	27.709254	D7
27.802134	29.396470	Gmaj7
29.396470	31.085432	F#7
31.085432	33.950546	F#7
36.557348	37.572678	G#min7
37.587323	38.388109	F#min7
38.397634	39.804527	Emaj7
39.804527	41.831978	Cdim
41.831978	42.453278	Cdim
42.549924	44.205480	D#min7
44.205480	45.303017	Bmin7
45.303017	46.082919	E7
46.158813	47.753149	Amaj7
47.857033	49.545995	G#7
49.575963	52.109486	G#7
